start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14% HS40, 18% citric, 1200ppm Cap B, 1.1% APG (18) - April 11 - 70C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2%AOS, 6% APG, 0.8% CapB (AOS 215)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xx Dilution - only concentrate - 1,,,,35-40 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_dilution,PI_Dilution,Zeta_dilution,Conductivity_dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Feb-25,,clear solution,43.69,0.2611,-13.56,11.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 1,19-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 2,20-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 6,24-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 8,26-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 13,03-Mar-25,,clear solution but not colorless/ abit viscouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 14,04-Mar-25,,clear solution but not colorless/ abit viscouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 16,06-Mar-25,,gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xx Dilution - only concentrate - 2,35-40 C/8-10 C  -cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 1,19-Feb-25,,cloudy in the cooler/ clear in the oven (need mixing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 2,20-Feb-25,,cloudy in the cooler/ clear in the oven (need mixing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,26-Feb-25,,cloudy in the cooler/ clear in the oven (need mixing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xx Dilution - only concentrate - 3,,,room T/8-10 C   -cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,28-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,03-Mar-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 4,04-Mar-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2%AOS, 6% APG, 0.7% CapB (No name Y1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xx Dilution - only concentrate - 1,,oven 35-40 C/ room T  /8-10 C   -cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,28-Feb-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,03-Mar-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 4,04-Mar-25,,clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.7%AOS, 6% APG, 0.8% CapB (AOS 245)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1%AOS, 10% APG, 0.5% CapB, 0.2% LBHP (AOS 256)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1.5% AOS, 6% APG, 0.8% CapB (AOS 266)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1.5% AOS, 10% APG, 0.8% CapB (AOS 268)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.7% AOS, 8% APG, 0.5% CapB, 0.4% LBHP (AOS 260)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1.7% AOS, 6% APG, 0.8% CapB (AOS 263)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (Pilot 3.3 w New APG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_dilution,PI_Dilution,Zeta_dilution,Conductivity_dilution,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,28-Mar-25,,Clear solution,29.07,0.3763,-12.4,12.12,45.63,0.2432,-2.368,8.364,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 6,03-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (Pilot 3.3 w New APG -1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,03-Apr-25,2.14,Clear solution,43.69,0.2331,-3.139,8.807,27.29,0.3482,-4.044,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13% HS, 15% Citric, 2.2% AOS, 11% APG, 1.2% CapB (AOS 428)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140x Dilution ,,,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14% HS, 14% citric, 2.4% AOS, 11% APG, 1.3% CapB (AOS 431)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140x Dilution ,,,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14% HS, 15% citric, 2.3% AOS, 11% APG, 1.3% CapB (AOS 429)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140x Dilution ,,,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.7%AOS, 10% APG, 0.5% CapB, 0.4% LBHP (AOS 251)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1.5% AOS, 8% APG, 0.8% CapB (AOS 267)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 10% APG, 0.5% CapB, 0.4% LBHP (AOS 262)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,50C,,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Mar-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (Pilot 3.3 BLH5 HS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,25-Apr-25,2.19,Clear solution ,44.69,0.2148,-5.067,8.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,28-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (Pilot 3.3 BLS HS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25x Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,24-Apr-25,2.3,Clear solution ,44.56,0.2324,-1.116,8.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,28-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (Pilot 3.3 BLJN HS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25x Dilution ,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Concentrate,PI_Concentrate,Zeta_Concentrate,Conductivity_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,25-Apr-25,2.3,Clear solution ,36.08,0.2396,-2.983,8.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,28-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
